,TotalPop,TPopMargin,UnWgtSampleCtPop,PerCapitaIncome,PerCapIncMargin,MedianHouseholdInc,MedHouseholdIncMargin,MedianAge,MedianAgeMargin,HousingUnits,HousingUnitsMargin,UnweightedSampleHousingUnits,State,County,Tract,BlockGroup,Year
2281,2148.0,593.0,110.0,35046.0,9989.0,48707.0,23177.0,29.6,5.2,1117.0,177.0,55.0,11,1,3700,2,2017
2282,1570.0,301.0,140.0,31449.0,10334.0,30172.0,18146.0,28.7,4.7,557.0,98.0,37.0,11,1,3400,1,2017
2283,1816.0,475.0,86.0,70045.0,11413.0,156353.0,39982.0,29.7,5.7,722.0,129.0,37.0,11,1,3600,3,2017
2284,1950.0,640.0,77.0,47155.0,15522.0,77377.0,29379.0,31.8,5.3,994.0,175.0,49.0,11,1,3700,3,2017
2285,1034.0,355.0,45.0,61347.0,25151.0,-666666666.0,-222222222.0,34.9,13.1,602.0,177.0,28.0,11,1,3800,3,2017
2286,898.0,230.0,47.0,90285.0,13436.0,134207.0,15704.0,36.8,13.4,614.0,123.0,32.0,11,1,3900,4,2017
2287,1217.0,273.0,75.0,71549.0,9916.0,94335.0,29955.0,34.3,4.1,761.0,141.0,41.0,11,1,3900,3,2017
2288,587.0,119.0,68.0,82725.0,18213.0,87132.0,14494.0,33.4,4.3,481.0,81.0,52.0,11,1,4002,3,2017
2289,632.0,122.0,70.0,107782.0,32138.0,103646.0,52936.0,37.0,2.8,397.0,65.0,37.0,11,1,4100,2,2017
2290,1310.0,184.0,136.0,83793.0,11281.0,103160.0,15199.0,32.3,1.5,1015.0,95.0,93.0,11,1,4202,2,2017
2291,2725.0,285.0,231.0,55364.0,5725.0,109601.0,8600.0,32.0,1.5,1281.0,93.0,115.0,11,1,4801,1,2017
2292,803.0,176.0,67.0,60903.0,15539.0,76016.0,13075.0,34.0,4.7,559.0,95.0,52.0,11,1,10100,2,2017
2293,2058.0,251.0,166.0,79565.0,15362.0,96045.0,10065.0,35.8,2.2,1411.0,105.0,113.0,11,1,10100,1,2017
2294,1176.0,255.0,65.0,83024.0,25845.0,82407.0,24380.0,32.4,3.3,937.0,151.0,51.0,11,1,5301,4,2017
2295,1482.0,199.0,95.0,74753.0,14251.0,77344.0,15109.0,34.2,1.4,1220.0,154.0,71.0,11,1,5301,3,2017
2296,845.0,174.0,94.0,44657.0,11905.0,71025.0,18341.0,23.9,3.2,493.0,85.0,49.0,11,1,10700,1,2017
2297,866.0,130.0,98.0,70980.0,14673.0,78594.0,10751.0,30.9,1.0,730.0,86.0,80.0,11,1,10700,2,2017
2298,1749.0,346.0,144.0,40615.0,9631.0,96551.0,24338.0,25.1,1.8,786.0,173.0,33.0,11,1,5600,3,2017
2299,1017.0,303.0,77.0,32537.0,12090.0,54375.0,33460.0,24.8,5.9,540.0,145.0,34.0,11,1,5600,4,2017
2300,1289.0,268.0,128.0,27968.0,4122.0,49625.0,12646.0,50.0,4.5,616.0,68.0,74.0,11,1,9604,1,2017
2301,1796.0,250.0,190.0,88092.0,16480.0,125938.0,22291.0,38.7,3.3,1205.0,132.0,114.0,11,1,5800,2,2017
2302,1496.0,360.0,93.0,17759.0,4271.0,27619.0,12295.0,34.0,8.3,800.0,122.0,56.0,11,1,9602,1,2017
2303,915.0,193.0,89.0,32455.0,6767.0,66250.0,21147.0,45.2,9.0,433.0,66.0,46.0,11,1,9604,2,2017
2304,1126.0,350.0,69.0,15350.0,4132.0,29643.0,20322.0,25.8,5.7,479.0,91.0,30.0,11,1,9803,1,2017
2305,1452.0,166.0,141.0,84461.0,12632.0,115132.0,15225.0,39.5,3.2,922.0,70.0,86.0,11,1,502,2,2017
2306,1844.0,193.0,179.0,100708.0,14087.0,146382.0,12619.0,35.7,2.4,887.0,70.0,92.0,11,1,502,1,2017
2307,295.0,193.0,17.0,8276.0,7033.0,-666666666.0,-222222222.0,16.0,12.9,198.0,60.0,,11,1,7404,3,2017
2308,1228.0,465.0,70.0,6425.0,1955.0,12649.0,2706.0,22.6,3.6,516.0,89.0,37.0,11,1,7406,2,2017
2309,2026.0,409.0,111.0,13694.0,3698.0,48313.0,18497.0,21.3,4.6,610.0,87.0,39.0,11,1,7406,1,2017
2310,2106.0,312.0,143.0,49931.0,31376.0,41167.0,14384.0,32.5,5.1,1049.0,95.0,75.0,11,1,7407,2,2017
2311,1445.0,394.0,69.0,12342.0,2746.0,33042.0,12221.0,21.6,6.7,531.0,105.0,31.0,11,1,7409,3,2017
2312,639.0,158.0,68.0,26526.0,7291.0,31500.0,13878.0,37.4,9.8,346.0,55.0,42.0,11,1,7503,1,2017
2313,2906.0,443.0,190.0,21056.0,9089.0,17077.0,2610.0,27.2,4.5,1333.0,72.0,85.0,11,1,7504,1,2017
2314,463.0,179.0,30.0,65269.0,29545.0,49817.0,11260.0,52.5,27.6,408.0,166.0,15.0,11,1,7603,2,2017
2315,1294.0,295.0,100.0,40817.0,6200.0,87889.0,21094.0,45.9,5.0,578.0,95.0,50.0,11,1,7604,2,2017
2316,701.0,225.0,62.0,36186.0,8927.0,82500.0,34564.0,49.5,13.1,288.0,71.0,29.0,11,1,7605,1,2017
2317,918.0,413.0,52.0,10174.0,3799.0,13125.0,4161.0,31.3,4.7,361.0,90.0,25.0,11,1,7605,3,2017
2318,2337.0,419.0,147.0,23191.0,5168.0,34857.0,15580.0,39.3,7.6,1210.0,100.0,85.0,11,1,7605,2,2017
2319,528.0,316.0,17.0,43391.0,45213.0,-666666666.0,-222222222.0,36.1,27.0,276.0,131.0,,11,1,7703,4,2017
2320,1203.0,303.0,91.0,66472.0,7293.0,140054.0,35835.0,34.8,5.5,585.0,84.0,45.0,11,1,8402,1,2017
2321,1173.0,362.0,54.0,69487.0,26965.0,89318.0,34985.0,36.7,18.0,601.0,137.0,28.0,11,1,701,4,2017
2322,1949.0,244.0,84.0,94291.0,18724.0,113028.0,39867.0,64.3,4.5,1306.0,183.0,59.0,11,1,701,3,2017
2323,2052.0,438.0,71.0,104299.0,18888.0,146958.0,35539.0,33.3,2.2,1204.0,221.0,44.0,11,1,5201,4,2017
2324,901.0,225.0,36.0,72439.0,16683.0,82408.0,56659.0,34.6,7.8,753.0,156.0,27.0,11,1,5201,3,2017
2325,2231.0,340.0,143.0,126460.0,26437.0,187287.0,79276.0,51.3,4.5,973.0,106.0,61.0,11,1,801,3,2017
2326,1979.0,273.0,189.0,80775.0,14547.0,89412.0,11281.0,34.4,2.8,969.0,78.0,90.0,11,1,802,1,2017
2327,4381.0,374.0,527.0,42234.0,11057.0,247222.0,38965.0,19.6,0.3,428.0,72.0,39.0,11,1,901,3,2017
2328,1405.0,144.0,224.0,95597.0,15564.0,186607.0,41794.0,43.9,2.4,503.0,47.0,81.0,11,1,902,2,2017
2329,1179.0,221.0,164.0,161544.0,81596.0,216875.0,27237.0,43.0,2.6,401.0,54.0,55.0,11,1,902,1,2017
2330,1019.0,266.0,52.0,74432.0,22995.0,188462.0,155712.0,45.1,3.3,348.0,85.0,19.0,11,1,1001,5,2017
2331,1585.0,261.0,109.0,32613.0,5733.0,48750.0,34630.0,51.6,13.0,902.0,113.0,71.0,11,1,9000,2,2017
2332,957.0,195.0,66.0,86795.0,11785.0,236250.0,46419.0,45.2,8.5,327.0,59.0,22.0,11,1,1001,3,2017
2333,1401.0,557.0,69.0,21271.0,9106.0,50078.0,33767.0,37.2,16.0,473.0,122.0,29.0,11,1,7809,2,2017
2334,2245.0,268.0,213.0,72291.0,9356.0,118333.0,31446.0,35.1,1.1,1034.0,82.0,98.0,11,1,8002,2,2017
2335,800.0,249.0,49.0,73175.0,20133.0,206080.0,54798.0,48.4,7.5,281.0,62.0,18.0,11,1,1500,2,2017
2336,2120.0,469.0,125.0,19405.0,3062.0,47683.0,14883.0,32.1,3.1,914.0,128.0,61.0,11,1,7809,1,2017
2337,939.0,241.0,73.0,37493.0,7424.0,70000.0,33347.0,29.6,4.1,323.0,86.0,27.0,11,1,10300,1,2017
2338,1386.0,657.0,98.0,38385.0,11270.0,86389.0,42278.0,45.9,11.5,462.0,115.0,45.0,11,1,10300,3,2017
2339,1190.0,371.0,90.0,35989.0,17016.0,-666666666.0,-222222222.0,42.3,1.9,524.0,132.0,46.0,11,1,10300,2,2017
2340,1188.0,243.0,103.0,47706.0,15825.0,60509.0,17857.0,42.4,5.2,522.0,86.0,46.0,11,1,1803,1,2017
2341,2988.0,435.0,194.0,20310.0,3079.0,49276.0,14190.0,33.7,3.3,1181.0,100.0,86.0,11,1,1803,2,2017
2342,1110.0,312.0,66.0,44400.0,12281.0,34896.0,26200.0,47.2,17.1,625.0,141.0,30.0,11,1,1804,1,2017
2343,1457.0,310.0,127.0,36444.0,6621.0,88459.0,9089.0,37.4,3.8,521.0,79.0,47.0,11,1,1901,3,2017
2344,640.0,151.0,69.0,41870.0,9715.0,100750.0,36533.0,42.6,8.6,290.0,67.0,30.0,11,1,1901,4,2017
2345,1006.0,314.0,75.0,44668.0,16960.0,-666666666.0,-222222222.0,44.0,16.2,451.0,94.0,36.0,11,1,1901,1,2017
2346,962.0,303.0,78.0,36088.0,18199.0,72031.0,28065.0,36.4,9.3,378.0,80.0,34.0,11,1,1901,2,2017
2347,1666.0,290.0,195.0,41815.0,6743.0,102188.0,15307.0,44.0,7.2,492.0,54.0,73.0,11,1,1902,1,2017
2348,1257.0,229.0,149.0,62709.0,9683.0,132917.0,25340.0,55.0,7.4,454.0,60.0,63.0,11,1,2001,2,2017
2349,986.0,335.0,88.0,72836.0,16008.0,150208.0,147824.0,37.4,4.5,367.0,75.0,36.0,11,1,2002,1,2017
2350,811.0,172.0,58.0,72301.0,19321.0,136250.0,38376.0,37.9,11.6,434.0,102.0,26.0,11,1,1002,3,2017
2351,1306.0,309.0,96.0,91395.0,24049.0,168375.0,55751.0,49.0,8.0,701.0,143.0,39.0,11,1,1100,2,2017
2352,1579.0,377.0,86.0,99344.0,26392.0,116083.0,20645.0,33.9,3.2,978.0,162.0,52.0,11,1,1301,3,2017
2353,859.0,296.0,45.0,111204.0,24899.0,250001.0,-333333333.0,43.2,4.9,332.0,108.0,18.0,11,1,1301,2,2017
2354,624.0,335.0,17.0,103900.0,50737.0,-666666666.0,-222222222.0,38.8,50.9,516.0,172.0,,11,1,1302,3,2017
2355,2162.0,227.0,199.0,95388.0,16982.0,94962.0,7963.0,36.3,3.4,1072.0,61.0,97.0,11,1,1401,1,2017
2356,1172.0,157.0,139.0,101396.0,23404.0,240972.0,54661.0,43.5,5.8,413.0,57.0,44.0,11,1,1401,2,2017
2357,1268.0,300.0,112.0,83257.0,23659.0,100069.0,30643.0,43.3,7.6,668.0,96.0,61.0,11,1,1402,3,2017
2358,1533.0,306.0,112.0,65135.0,11692.0,97593.0,16088.0,34.4,2.8,976.0,100.0,81.0,11,1,10200,2,2017
2359,1212.0,256.0,125.0,62373.0,9273.0,117031.0,19359.0,42.3,11.7,574.0,80.0,62.0,11,1,10200,1,2017
2360,1335.0,239.0,84.0,66892.0,13236.0,92402.0,28886.0,33.0,2.0,752.0,137.0,48.0,11,1,300,2,2017
2361,476.0,181.0,23.0,29976.0,7984.0,31676.0,6550.0,32.1,18.6,270.0,81.0,,11,1,11000,1,2017
2362,1611.0,269.0,90.0,68654.0,12804.0,81364.0,14245.0,46.7,12.2,1153.0,159.0,62.0,11,1,11000,4,2017
2363,770.0,202.0,38.0,78303.0,13038.0,85857.0,16123.0,39.8,12.8,643.0,139.0,30.0,11,1,11000,3,2017
2364,863.0,206.0,57.0,63658.0,13015.0,64028.0,21863.0,64.6,13.6,653.0,123.0,37.0,11,1,11000,2,2017
2365,5407.0,601.0,384.0,72428.0,7382.0,111146.0,8853.0,30.6,0.7,2993.0,149.0,221.0,11,1,10600,2,2017
2366,1435.0,241.0,131.0,85014.0,12543.0,140547.0,21171.0,33.6,2.0,720.0,74.0,72.0,11,1,7000,1,2017
2367,1326.0,232.0,108.0,55562.0,12112.0,73750.0,35049.0,36.2,3.8,852.0,107.0,71.0,11,1,7200,2,2017
2368,1149.0,245.0,109.0,56914.0,8388.0,65000.0,13640.0,41.3,8.7,689.0,83.0,66.0,11,1,8402,2,2017
2369,804.0,308.0,63.0,39367.0,10748.0,88813.0,63166.0,37.5,4.0,265.0,95.0,19.0,11,1,10600,3,2017
2370,1394.0,311.0,142.0,49904.0,8545.0,78370.0,13864.0,33.3,1.4,839.0,91.0,86.0,11,1,8702,2,2017
2371,956.0,283.0,65.0,45807.0,11589.0,109076.0,25478.0,28.1,1.2,374.0,93.0,26.0,11,1,10600,1,2017
2372,1090.0,330.0,83.0,42733.0,10160.0,79583.0,29348.0,36.6,3.5,538.0,81.0,47.0,11,1,8701,2,2017
2373,1278.0,323.0,137.0,62648.0,14270.0,128875.0,30771.0,31.0,4.9,469.0,78.0,50.0,11,1,8701,1,2017
2374,2569.0,334.0,331.0,15326.0,3718.0,25774.0,12361.0,24.3,3.4,761.0,34.0,89.0,11,1,8803,1,2017
2375,1714.0,251.0,173.0,23645.0,5409.0,30784.0,6741.0,29.3,4.4,869.0,77.0,94.0,11,1,9904,2,2017
2376,1265.0,456.0,93.0,13244.0,3096.0,30563.0,19471.0,22.8,5.2,439.0,72.0,42.0,11,1,9904,1,2017
2377,1022.0,337.0,74.0,30344.0,19557.0,26875.0,21196.0,42.1,6.5,525.0,87.0,39.0,11,1,9905,1,2017
2378,522.0,227.0,31.0,29889.0,6573.0,47188.0,45858.0,39.3,6.7,263.0,89.0,19.0,11,1,9907,1,2017
2379,796.0,276.0,27.0,72935.0,26484.0,70982.0,50554.0,35.1,9.4,538.0,150.0,21.0,11,1,5500,5,2017
2380,932.0,301.0,72.0,70530.0,45248.0,66657.0,65148.0,35.3,7.5,704.0,163.0,20.0,11,1,5500,4,2017
2381,1672.0,376.0,85.0,56112.0,11654.0,56063.0,43629.0,36.2,4.9,1049.0,161.0,60.0,11,1,5002,1,2017
2382,1473.0,819.0,62.0,53311.0,27223.0,101094.0,30175.0,29.8,2.0,613.0,176.0,34.0,11,1,5002,3,2017
2383,931.0,244.0,48.0,64323.0,26435.0,73875.0,13409.0,35.0,5.2,713.0,166.0,34.0,11,1,5002,4,2017
2384,1910.0,342.0,115.0,98991.0,14687.0,116492.0,27113.0,32.5,3.0,1303.0,156.0,78.0,11,1,5002,2,2017
2385,867.0,219.0,113.0,80784.0,11977.0,146250.0,26652.0,32.5,2.8,408.0,67.0,59.0,11,1,5001,1,2017
2386,1216.0,229.0,135.0,86991.0,25114.0,123625.0,27055.0,38.1,3.5,585.0,67.0,75.0,11,1,5001,2,2017
2387,1246.0,382.0,30.0,13748.0,10192.0,19387.0,6881.0,25.1,16.9,593.0,138.0,21.0,11,1,4701,1,2017
2388,1938.0,270.0,125.0,46081.0,5529.0,-666666666.0,-222222222.0,45.1,2.8,1098.0,126.0,76.0,11,1,9000,1,2017
2389,3828.0,344.0,319.0,71425.0,6856.0,120987.0,14452.0,30.9,1.1,2020.0,103.0,184.0,11,1,7200,1,2017
2390,1084.0,203.0,114.0,10500.0,3226.0,16607.0,5338.0,27.2,3.5,552.0,65.0,62.0,11,1,7401,2,2017
2391,1178.0,218.0,111.0,8863.0,2582.0,13205.0,2251.0,21.8,6.3,565.0,67.0,58.0,11,1,7401,1,2017
2392,3187.0,373.0,160.0,15869.0,5365.0,25761.0,11239.0,26.3,3.0,1159.0,40.0,70.0,11,1,7403,1,2017
2393,1732.0,382.0,88.0,20090.0,6031.0,30042.0,16420.0,33.4,10.2,726.0,127.0,44.0,11,1,7604,1,2017
2394,1686.0,324.0,182.0,19928.0,3654.0,32250.0,29866.0,52.7,4.0,574.0,110.0,48.0,11,1,11100,3,2017
2395,1279.0,176.0,163.0,40770.0,7245.0,71375.0,9559.0,39.9,3.0,538.0,41.0,74.0,11,1,9302,1,2017
2396,1230.0,313.0,72.0,36113.0,12121.0,36767.0,13737.0,36.7,7.2,738.0,120.0,45.0,11,1,7604,3,2017
2397,1027.0,558.0,44.0,21726.0,13001.0,-666666666.0,-222222222.0,21.7,2.4,332.0,118.0,20.0,11,1,7808,3,2017
2398,931.0,280.0,57.0,17475.0,5830.0,23258.0,8993.0,52.8,5.9,691.0,107.0,43.0,11,1,7808,2,2017
2399,3642.0,559.0,170.0,46754.0,9757.0,53219.0,24274.0,32.3,2.5,2195.0,160.0,109.0,11,1,4701,2,2017
2400,3144.0,257.0,488.0,74595.0,8920.0,101891.0,6184.0,32.4,1.3,1747.0,44.0,275.0,11,1,4702,1,2017
2401,807.0,322.0,40.0,16975.0,8755.0,24063.0,5861.0,33.9,16.2,518.0,128.0,29.0,11,1,8903,2,2017
2402,1764.0,379.0,119.0,44296.0,8644.0,96544.0,37858.0,35.2,1.8,640.0,107.0,49.0,11,1,11100,1,2017
2403,3148.0,503.0,175.0,15823.0,2624.0,31316.0,3123.0,32.2,6.3,1196.0,131.0,74.0,11,1,9811,2,2017
2404,2098.0,574.0,157.0,32402.0,8809.0,72614.0,41635.0,39.7,4.7,700.0,117.0,62.0,11,1,11100,2,2017
2405,2718.0,367.0,391.0,44426.0,4994.0,84844.0,8849.0,30.7,2.9,1120.0,57.0,146.0,11,1,9201,1,2017
2406,2015.0,560.0,88.0,14213.0,3985.0,29123.0,6244.0,26.3,2.2,913.0,136.0,46.0,11,1,9811,1,2017
2407,797.0,250.0,57.0,46772.0,10040.0,-666666666.0,-222222222.0,44.8,6.1,295.0,91.0,22.0,11,1,2201,3,2017
2408,792.0,199.0,77.0,56190.0,10363.0,112778.0,24279.0,36.0,2.6,390.0,75.0,36.0,11,1,2400,1,2017
2409,1762.0,304.0,170.0,55626.0,12620.0,119063.0,52749.0,36.0,5.3,490.0,68.0,49.0,11,1,2501,2,2017
2410,1698.0,365.0,79.0,50195.0,9966.0,76481.0,13224.0,38.7,6.4,868.0,142.0,44.0,11,1,2502,4,2017
2411,1133.0,150.0,162.0,87090.0,15592.0,128482.0,34741.0,42.6,6.9,483.0,56.0,71.0,11,1,2600,1,2017
2412,2472.0,692.0,87.0,24740.0,5301.0,42439.0,16636.0,30.2,1.7,1072.0,169.0,51.0,11,1,2701,4,2017
2413,1156.0,269.0,68.0,64203.0,7658.0,170887.0,57079.0,34.0,6.9,418.0,68.0,26.0,11,1,2701,3,2017
2414,2759.0,573.0,195.0,32177.0,9610.0,50544.0,10221.0,30.3,3.0,1034.0,138.0,75.0,11,1,2801,2,2017
2415,2734.0,439.0,148.0,43657.0,10630.0,59263.0,16652.0,33.0,2.3,1388.0,140.0,79.0,11,1,2802,1,2017
2416,1034.0,227.0,111.0,22166.0,6819.0,36277.0,5019.0,40.5,8.9,356.0,63.0,44.0,11,1,9804,2,2017
2417,2400.0,404.0,152.0,32660.0,15536.0,36444.0,12013.0,40.4,13.1,1286.0,92.0,85.0,11,1,9807,2,2017
2418,2256.0,456.0,123.0,16838.0,3498.0,30036.0,8870.0,25.1,3.1,823.0,110.0,53.0,11,1,10900,1,2017
2419,1798.0,669.0,162.0,12674.0,4779.0,35586.0,16890.0,24.7,5.7,625.0,97.0,43.0,11,1,10900,2,2017
2420,874.0,239.0,61.0,44478.0,23013.0,38523.0,26897.0,48.2,9.3,535.0,124.0,36.0,11,1,9508,1,2017
2421,1128.0,356.0,70.0,36719.0,8462.0,59492.0,23505.0,36.1,15.9,505.0,94.0,33.0,11,1,9509,3,2017
2422,2179.0,464.0,86.0,12359.0,3379.0,21786.0,8106.0,25.4,3.2,956.0,123.0,46.0,11,1,9602,2,2017
2423,3095.0,577.0,172.0,18688.0,3327.0,37897.0,8695.0,38.4,3.9,1196.0,126.0,59.0,11,1,10400,2,2017
2424,1530.0,409.0,85.0,18464.0,6595.0,32171.0,19831.0,28.4,9.0,613.0,136.0,38.0,11,1,10400,1,2017
2425,1828.0,405.0,111.0,47664.0,6403.0,112580.0,19003.0,48.8,5.6,737.0,80.0,59.0,11,1,9901,2,2017
2426,1062.0,370.0,67.0,32916.0,8377.0,62500.0,40388.0,37.4,5.7,368.0,76.0,29.0,11,1,9901,1,2017
2427,830.0,225.0,75.0,36003.0,9792.0,84271.0,30239.0,43.8,4.4,327.0,68.0,32.0,11,1,9903,2,2017
2428,1601.0,267.0,116.0,40804.0,7299.0,45063.0,22025.0,30.7,2.1,752.0,91.0,58.0,11,1,3000,2,2017
2429,1006.0,265.0,91.0,19504.0,4989.0,35625.0,28516.0,36.4,12.9,458.0,77.0,43.0,11,1,7709,2,2017
2430,842.0,189.0,89.0,36950.0,21870.0,26250.0,24938.0,40.2,4.9,418.0,70.0,46.0,11,1,7807,2,2017
2431,1991.0,491.0,81.0,20508.0,4445.0,38548.0,16733.0,30.4,2.2,660.0,118.0,31.0,11,1,7808,1,2017
2432,1003.0,209.0,52.0,45505.0,9817.0,58889.0,14701.0,32.5,6.8,928.0,164.0,44.0,11,1,702,2,2017
2433,1488.0,221.0,84.0,63072.0,8189.0,90823.0,14701.0,41.2,6.5,933.0,136.0,52.0,11,1,702,1,2017
2434,1705.0,344.0,152.0,41259.0,8547.0,109800.0,22475.0,52.0,8.1,494.0,92.0,41.0,11,1,9504,2,2017
2435,1591.0,399.0,107.0,48081.0,15038.0,75093.0,12188.0,35.8,11.2,931.0,95.0,64.0,11,1,9504,1,2017
2436,1048.0,318.0,105.0,19032.0,4548.0,32196.0,12649.0,36.2,5.8,503.0,99.0,51.0,11,1,7806,2,2017
2437,1018.0,234.0,63.0,175725.0,46600.0,224625.0,82578.0,44.5,11.0,546.0,113.0,30.0,11,1,100,3,2017
2438,1692.0,445.0,77.0,17609.0,5739.0,31125.0,5149.0,28.7,6.4,730.0,120.0,39.0,11,1,9810,1,2017
2439,1222.0,417.0,65.0,14985.0,4088.0,26369.0,15571.0,29.5,10.6,495.0,102.0,31.0,11,1,9810,2,2017
2440,1539.0,483.0,100.0,19769.0,8160.0,25129.0,9955.0,32.5,7.9,604.0,104.0,46.0,11,1,9102,3,2017
2441,1106.0,260.0,69.0,30882.0,7006.0,55054.0,10760.0,34.5,1.6,515.0,96.0,35.0,11,1,9204,1,2017
2442,1423.0,300.0,105.0,48341.0,7609.0,78594.0,25212.0,44.5,4.7,838.0,103.0,60.0,11,1,9203,2,2017
2443,1385.0,294.0,86.0,28335.0,7270.0,68281.0,57547.0,36.6,4.4,455.0,89.0,30.0,11,1,9203,1,2017
2444,984.0,261.0,83.0,48007.0,8943.0,97639.0,32245.0,40.6,5.6,416.0,79.0,38.0,11,1,9301,2,2017
2445,769.0,252.0,51.0,46787.0,13257.0,70192.0,37808.0,51.8,14.3,323.0,77.0,24.0,11,1,9505,1,2017
2446,1556.0,299.0,85.0,33409.0,8044.0,66313.0,28901.0,35.0,6.8,692.0,117.0,42.0,11,1,9505,3,2017
2447,1976.0,244.0,110.0,75442.0,9139.0,110104.0,30474.0,35.2,1.3,1467.0,161.0,78.0,11,1,10500,2,2017
2448,1648.0,279.0,70.0,42128.0,11028.0,47880.0,19936.0,36.9,4.6,891.0,144.0,43.0,11,1,10500,1,2017
2449,1518.0,300.0,150.0,25009.0,5832.0,32500.0,9600.0,41.0,10.5,726.0,81.0,78.0,11,1,7709,1,2017
2450,2220.0,216.0,339.0,9016.0,1660.0,-666666666.0,-222222222.0,19.5,0.2,512.0,86.0,55.0,11,1,10800,2,2017
2451,2410.0,350.0,392.0,11721.0,3614.0,95066.0,42774.0,20.5,0.6,241.0,67.0,25.0,11,1,10800,3,2017
2452,1821.0,842.0,214.0,13732.0,7462.0,29837.0,25669.0,20.7,0.4,363.0,68.0,34.0,11,1,10800,1,2017
2453,2547.0,226.0,372.0,63620.0,5851.0,129167.0,18168.0,34.5,1.5,1040.0,28.0,149.0,11,1,8302,1,2017
2454,2743.0,457.0,177.0,30675.0,6192.0,44537.0,11571.0,28.6,2.2,1245.0,128.0,89.0,11,1,9102,2,2017
2455,972.0,310.0,66.0,40847.0,9997.0,74420.0,35156.0,34.4,7.4,396.0,91.0,31.0,11,1,9102,1,2017
2456,862.0,306.0,67.0,40802.0,10938.0,103456.0,46700.0,47.1,15.2,303.0,84.0,26.0,11,1,9503,2,2017
2457,681.0,192.0,72.0,53618.0,11592.0,91875.0,70444.0,42.0,9.6,357.0,70.0,30.0,11,1,9503,3,2017
2458,1601.0,300.0,105.0,49102.0,10583.0,106042.0,12035.0,44.9,9.1,635.0,95.0,53.0,11,1,9503,1,2017
2459,852.0,378.0,52.0,23911.0,9612.0,-666666666.0,-222222222.0,31.6,12.3,311.0,92.0,17.0,11,1,9700,2,2017
2460,2403.0,399.0,120.0,17587.0,4202.0,29516.0,12528.0,29.0,5.3,1003.0,89.0,60.0,11,1,9700,1,2017
2461,969.0,290.0,70.0,28905.0,11397.0,63864.0,19218.0,41.8,14.7,340.0,86.0,29.0,11,1,9807,1,2017
2462,2376.0,512.0,76.0,97905.0,27176.0,113036.0,38605.0,36.9,6.6,1518.0,225.0,52.0,11,1,5500,2,2017
2463,828.0,184.0,109.0,34430.0,6125.0,66500.0,14842.0,42.4,5.1,358.0,53.0,51.0,11,1,1902,2,2017
2464,714.0,271.0,38.0,65498.0,23210.0,86583.0,35457.0,44.9,11.0,386.0,112.0,19.0,11,1,2701,1,2017
2465,1831.0,399.0,143.0,56510.0,11299.0,95865.0,22601.0,35.4,3.7,855.0,136.0,57.0,11,1,2701,2,2017
2466,1410.0,265.0,115.0,38433.0,6271.0,62434.0,15913.0,35.1,3.4,814.0,124.0,63.0,11,1,2801,1,2017
2467,1893.0,405.0,56.0,74464.0,36172.0,59167.0,39624.0,30.2,2.0,1379.0,222.0,43.0,11,1,5500,3,2017
2468,867.0,340.0,33.0,54640.0,14323.0,102586.0,78403.0,31.9,7.9,616.0,169.0,19.0,11,1,5500,1,2017
2469,1242.0,535.0,71.0,23312.0,6339.0,55179.0,20565.0,45.0,21.7,398.0,88.0,30.0,11,1,7804,3,2017
2470,72.0,100.0,,88547.0,7617.0,-666666666.0,-222222222.0,32.1,4.2,52.0,67.0,,11,1,6202,1,2017
2471,1343.0,641.0,82.0,19546.0,6489.0,53852.0,11396.0,27.7,18.5,326.0,96.0,18.0,11,1,7804,1,2017
2472,1536.0,349.0,85.0,21071.0,7425.0,32829.0,20960.0,32.8,4.9,726.0,97.0,41.0,11,1,7804,2,2017
2473,1662.0,257.0,140.0,62927.0,6453.0,118276.0,37601.0,35.6,1.9,738.0,103.0,64.0,11,1,8001,2,2017
2474,875.0,311.0,73.0,63919.0,13703.0,172750.0,51650.0,32.9,3.2,286.0,75.0,26.0,11,1,8001,3,2017
2475,1815.0,232.0,188.0,15770.0,3245.0,23352.0,10314.0,26.4,2.3,699.0,62.0,82.0,11,1,7503,2,2017
2476,1261.0,320.0,109.0,35662.0,6361.0,68203.0,14045.0,51.6,12.3,574.0,109.0,52.0,11,1,9508,2,2017
2477,1556.0,434.0,89.0,24620.0,6972.0,58015.0,20277.0,34.8,6.0,584.0,107.0,37.0,11,1,9508,3,2017
2478,588.0,225.0,63.0,74804.0,19353.0,145625.0,26625.0,33.7,8.9,369.0,90.0,27.0,11,1,8001,1,2017
2479,1312.0,218.0,130.0,69051.0,8819.0,158472.0,31767.0,33.6,2.6,700.0,72.0,60.0,11,1,8301,1,2017
2480,1111.0,234.0,103.0,75016.0,18303.0,126667.0,30204.0,31.4,1.7,544.0,76.0,49.0,11,1,8301,2,2017
2481,873.0,364.0,37.0,21218.0,6940.0,27176.0,13334.0,37.8,16.0,378.0,119.0,20.0,11,1,7601,5,2017
2482,1927.0,487.0,109.0,22731.0,5551.0,32009.0,20344.0,40.5,5.9,880.0,158.0,51.0,11,1,7601,3,2017
2483,631.0,262.0,44.0,23202.0,6833.0,32917.0,14901.0,36.7,10.7,422.0,127.0,27.0,11,1,7601,4,2017
